Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
barapama.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,238,3112274492,1,0,1,0,0,24806,200,Apache,2.73,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Czechia,0
vrbove.sk,SOLTEC s.r.o.,4.0,3.0,None,70,786817132,1,1,1,0,0,29405,200,Apache/2.4.37 (AlmaLinux) OpenSSL/1.1.1k mod_fcgid/2.3.9 PHP/7.4.33,2.95,0.22,0.67,0.0,0.0,1,3,0,0,False,8,False,False,Slovakia,0
enviarch.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,60,521079320,1,0,1,0,0,25234,200,nginx,3.46,0.27,0.64,0.0,0.0,2,3,0,0,False,10,False,False,Czechia,0
littledreamer.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,72,621391771,1,1,1,0,0,51013,200,openresty,3.33,0.31,0.62,0.0,0.0,2,3,0,0,False,15,False,False,Slovakia,1
banik.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,44,3108101244,1,1,1,0,0,48689,200,None,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
barboursslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,41,2890128910,2,0,0,0,0,13335,200,cloudflare,3.38,0.3,0.65,0.0,0.0,2,4,0,0,False,19,True,False,Canada,1
topanky-topanky.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,83,3112465320,1,1,1,0,1,57081,404,nginx,3.24,0.33,0.56,0.0,0.06,1,2,0,1,False,17,True,False,Czechia,1
hotelagatka.sk,Websupport s.r.o.,4.0,4.0,Google Trust Services,70,1746214913,7,1,1,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Canada,0
domjedomov.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,50,1559297294,1,1,1,0,0,29405,200,None,3.03,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
benefitplus.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Google Trust Services,77,603239969,1,1,1,0,1,396982,200,None,3.52,0.29,0.64,0.0,0.0,1,3,0,0,False,13,False,False,United States,0
badeco.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,88,3283483310,1,1,1,0,1,48689,200,nginx,3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
bencontcollection.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,68,786820744,1,1,1,0,1,29405,200,nginx,3.31,0.3,0.65,0.0,0.0,2,3,0,0,False,19,False,False,Slovakia,0
cryptominer.sk,Websupport s.r.o.,3.0,3.0,None,71,621391813,1,1,1,0,0,51013,200,openresty,3.66,0.29,0.64,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,1
eccooutlet.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,65,3304430050,1,0,0,0,0,41564,200,Apache,3.09,0.38,0.54,0.0,0.0,3,2,0,0,False,12,True,False,Slovakia,1
balgas.sk,EuroNET Slovakia s.r.o.,4.0,3.0,Let's Encrypt,53,3587669101,1,1,1,0,1,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/7.4.32,2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
sopsr.sk,Štátna ochrana prírody Slovenskej republiky,4.0,4.0,GEANT Vereniging,128,3265297800,1,1,1,0,0,2607,200,Apache/2.4.52 (Ubuntu),2.41,0.12,0.75,0.0,0.0,1,3,0,0,False,7,False,False,Slovakia,0
galeriamartin.sk,THR Systems a.s.,4.0,4.0,Let's Encrypt,86,773614302,1,1,1,0,1,197019,200,Apache,3.45,0.38,0.56,0.0,0.0,2,2,0,0,False,15,False,False,Czechia,0
jelsava.sk,"WEBY GROUP, s.r.o.",4.0,1.0,Let's Encrypt,87,1383588041,1,1,1,0,1,5578,200,Apache,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
hotelmostslavy.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,68,621391773,1,1,1,0,0,51013,200,openresty,3.45,0.29,0.65,0.0,0.0,1,4,0,0,False,16,False,False,Slovakia,0
hotelhavrania.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,27,621391434,1,1,1,0,0,51013,200,nginx,3.58,0.38,0.56,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,0
djbencur.sk,"WebHouse, s.r.o.",4.0,1.0,None,386,1450111986,1,1,1,0,1,29405,200,Apache,3.46,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
sered.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,85,787115366,1,1,1,1,1,39392,200,Microsoft-IIS/8.5,2.5,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Czechia,0
stopbyrokracii.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,Sectigo Limited,107,621391804,1,1,1,0,0,51013,200,openresty,3.5,0.35,0.59,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
skecherstenisky.sk,"WebHouse, s.r.o.",2.0,2.0,Google Trust Services,54,1746230592,2,0,0,0,0,13335,403,cloudflare,3.2,0.28,0.67,0.0,0.0,1,3,0,0,False,17,True,False,Canada,1
zasielkonos.sk,Gransy s.r.o.,2.0,2.0,Google Trust Services,46,1746219009,7,0,0,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Canada,1
zvolen.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,55,1383588041,1,1,1,0,1,5578,200,Apache,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
hotel-san.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,46,1403517191,1,1,1,1,1,24971,200,Apache,3.42,0.25,0.58,0.0,0.08,1,2,0,1,False,11,False,False,Czechia,0
gymsharkskeurope.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,56,2783418931,1,0,0,0,0,58065,200,Apache,3.54,0.32,0.63,0.0,0.0,2,4,0,0,False,18,True,False,United States,1
benetton-sk.sk,"WebHouse, s.r.o.",2.0,2.0,Google Trust Services,86,1746223105,7,0,0,0,0,13335,403,cloudflare,3.09,0.21,0.64,0.0,0.07,1,2,0,1,False,13,False,True,Canada,1
eccoo-buv.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,62,2890110430,2,0,0,0,0,13335,200,cloudflare,3.25,0.33,0.5,0.0,0.08,2,2,0,1,False,11,False,False,Canada,1
bspol.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,86,3645054529,1,1,1,1,1,5578,200,nginx,2.75,0.12,0.75,0.0,0.0,1,3,0,0,False,7,False,False,Slovakia,0
interez.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,64,1746535234,3,1,1,0,1,13335,200,cloudflare,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Canada,0
vip-moda.eu,None,None,None,Let's Encrypt,85,773614290,1,0,1,0,0,197019,200,Apache,3.46,0.45,0.36,0.0,0.09,2,1,0,1,False,10,False,False,Czechia,1
velkymeder.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,36,1482057222,1,1,1,1,1,39392,200,Microsoft-IIS/8.5,3.18,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
lunasandalssk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,50,1746207838,2,0,0,0,0,13335,200,cloudflare,2.83,0.25,0.69,0.0,0.0,1,4,0,0,False,15,False,True,Canada,1
malacky.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,76,3111082071,1,1,1,1,1,51013,200,Apache,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Hungary,0
pulso.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,12,621391771,1,1,1,0,0,51013,200,openresty,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
vansslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,34,3304558666,1,0,0,0,0,48950,200,Apache,3.0,0.25,0.69,0.0,0.0,1,4,0,0,False,15,True,False,United States,1
foxconnslovakia.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,33,3560513608,1,1,1,1,1,48689,200,nginx,3.46,0.33,0.61,0.0,0.0,2,4,0,0,False,17,True,False,Slovakia,0
bauimpex.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,20,3560513608,1,1,1,1,1,48689,200,nginx,3.46,0.36,0.55,0.0,0.0,3,2,0,0,False,10,False,False,Slovakia,0
nvgtnoutlet.sk,NETIM,4.0,3.0,ZeroSSL,30,3304375088,1,0,0,0,0,41564,403,Apache/2,3.32,0.21,0.71,0.0,0.0,2,5,0,0,False,13,True,False,Singapore,1
teniskyunderarmour.sk,NETIM,4.0,3.0,ZeroSSL,67,2665350149,1,0,0,0,0,63119,403,Apache/2,3.69,0.38,0.57,0.0,0.0,2,2,0,0,False,20,True,False,Seychelles,1
balluff.sk,InterNetX GmbH,4.0,3.0,Let's Encrypt,61,597518753,1,1,1,0,1,16509,200,cloudflare,2.92,0.2,0.7,0.0,0.0,1,2,0,0,False,9,False,False,Germany,0
oma.sk,"Platon Technologies, s.r.o.",4.0,1.0,None,78,3114381085,1,1,1,0,0,5578,200,Apache/2.4.63 (Debian),2.58,0.33,0.5,0.0,0.0,1,2,0,0,False,5,False,False,Slovakia,0
101drogeria.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,40,621391811,1,1,1,0,0,51013,200,openresty,3.52,0.29,0.43,0.21,0.0,2,2,3,0,False,13,False,False,Slovakia,0
oyshosk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,76,2783395901,1,0,0,0,0,48950,200,Apache,2.45,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,True,Germany,1
coccinelleslovensko.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,51,1746235393,7,0,0,0,0,13335,200,cloudflare,3.2,0.32,0.64,0.0,0.0,1,3,0,0,False,21,True,False,Canada,1
pravda.sk,"Webglobe, a.s.",4.0,3.0,DigiCert Inc,48,3645054768,1,1,1,1,1,5578,200,nginx/1.10.3,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
razerskoutlet.sk,NETIM,4.0,3.0,Let's Encrypt,42,3304074750,1,1,1,0,0,41564,403,Apache/2,3.38,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,Poland,1
bilart.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,81,621391811,1,1,1,1,1,51013,200,openresty,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
renner.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,2,1559297298,1,1,1,0,0,29405,200,None,2.5,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
michaelkorskabelka.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,55,3304536103,1,0,0,0,0,41564,200,Apache,3.5,0.33,0.62,0.0,0.0,2,3,0,0,False,20,True,False,Canada,1
modra.sk,"Webglobe, a.s.",4.0,2.0,None,0,3645054555,1,1,1,1,1,5578,500,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
belvet.sk,"INTERNET CZ, a.s.",4.0,4.0,Let's Encrypt,70,3283483187,1,1,1,0,1,48689,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
drmax.sk,Safenames Ltd,4.0,3.0,Let's Encrypt,85,1746010165,2,1,1,0,1,13335,403,cloudflare,3.0,0.12,0.75,0.0,0.0,1,3,0,0,False,7,False,False,Canada,0
krubystra.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,35,621391749,1,1,1,0,0,51013,200,openresty,3.08,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Slovakia,0
vysneopatske.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,87,1383588041,1,1,1,0,1,5578,200,Apache,3.32,0.33,0.6,0.0,0.0,2,3,0,0,False,14,False,False,Slovakia,0
okay-elektro.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,76,2890106428,2,0,0,0,0,13335,403,cloudflare,3.32,0.4,0.47,0.0,0.07,2,3,0,1,False,14,False,False,Canada,1
hydroflask.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,33,2665349680,1,0,0,0,0,63119,200,Apache,3.39,0.23,0.69,0.0,0.0,1,2,0,0,False,12,False,True,United States,1
salomonstore.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,63,1746212838,2,0,0,0,0,13335,200,cloudflare,3.27,0.33,0.6,0.0,0.0,1,3,0,0,False,14,True,False,Canada,1
apple-store.sk,Gransy s.r.o.,4.0,3.0,None,75,1356058053,1,0,1,0,0,24806,200,Apache/2.4.52 (Ubuntu),3.38,0.29,0.57,0.0,0.07,1,3,0,1,False,13,True,False,Czechia,1
b18.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,89,621391813,1,0,1,0,0,51013,200,openresty,2.58,0.0,0.5,0.33,0.0,0,2,2,0,False,5,False,False,Slovakia,0
baroma.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,65,1360997496,1,1,1,1,1,24971,403,nginx,2.95,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
koralkyzuzi.sk,"INTERNET CZ, a.s.",4.0,3.0,None,86,1359007336,1,1,1,0,1,15685,404,nginx,3.32,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Czechia,0
jomabratislava.sk,NETIM,4.0,3.0,ZeroSSL,86,2783436721,1,0,0,0,0,58065,403,nginx,3.5,0.35,0.59,0.0,0.0,1,2,0,0,False,16,True,False,United States,1
riekerslovakia.sk,Gransy s.r.o.,4.0,3.0,"cPanel, LLC",76,3304537349,1,0,0,0,0,41564,200,Apache,3.22,0.41,0.53,0.0,0.0,2,3,0,0,False,16,True,False,Canada,1
finreport.sk,Positive s.r.o.,4.0,2.0,Let's Encrypt,40,1364799542,1,1,1,1,1,29405,200,nginx,3.42,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
bagrujsro.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,79,55122796,2,1,1,0,1,16509,200,openresty,3.25,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Germany,0
admi-sluzby.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,24,3283482788,1,1,1,1,1,48689,200,nginx,3.66,0.29,0.57,0.0,0.07,1,2,0,1,False,13,False,False,Slovakia,0
topankysalomon.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,45,3304430061,1,0,0,0,0,41564,200,Apache,3.34,0.35,0.59,0.0,0.0,1,2,0,0,False,16,True,False,Slovakia,1
belusafoods.sk,"ASCIO TECHNOLOGIES, INC. DANMARK -FILIAL AF ASCIO TECHNOLOGIES, INC.USA",4.0,2.0,Let's Encrypt,81,621391749,1,1,1,0,1,51013,200,openresty,3.32,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
hotelfrano.sk,Gransy s.r.o.,1.0,1.0,Google Trust Services,65,1746216595,2,0,0,0,0,13335,403,cloudflare,3.55,0.31,0.62,0.0,0.0,1,3,0,0,False,12,False,False,Canada,0
kupele-skleneteplice.sk,Websupport s.r.o.,4.0,3.0,Sectigo Limited,284,621391771,1,1,1,0,1,51013,200,openresty,3.26,0.35,0.57,0.0,0.04,1,3,0,1,False,22,True,False,Slovakia,0
ryderwear.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,84,2783395871,1,0,0,0,0,48950,200,Apache,3.02,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,Germany,1
victoriasecretsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,71,3301189207,1,0,0,0,0,58065,200,Apache,3.37,0.32,0.63,0.0,0.0,2,3,0,0,False,18,False,True,France,1
horizontresort.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,67,621391811,1,1,1,0,1,51013,200,openresty,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
balzab.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,50,621391804,1,1,1,0,0,51013,200,openresty,2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
otvaracie-hodiny.sk,"WebHouse, s.r.o.",4.0,2.0,Let's Encrypt,57,874259214,1,1,1,0,1,16509,200,Apache/2.4.7 (Ubuntu),3.93,0.42,0.47,0.0,0.05,2,2,0,1,False,18,False,False,Germany,0
barservis.sk,"FreeTech.digital, s. r. o.",4.0,3.0,Let's Encrypt,36,3237668115,1,1,1,1,0,209341,200,LiteSpeed,3.02,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Germany,0
hotelfrantisek.sk,"Lemon Lion, s.r.o.",4.0,3.0,Let's Encrypt,61,1311670454,1,1,1,0,1,24940,200,Apache,3.62,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Germany,0
balin.sk,"Webglobe, a.s.",4.0,2.0,"DigiCert, Inc.",275,1450111785,1,1,1,0,1,29405,200,Apache,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
ruzbachy.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,63,1436510917,1,1,1,0,1,34820,200,Apache,3.46,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
bardcomp.sk,"Slovanet, a. s.",4.0,3.0,None,0,1833603476,1,1,1,0,1,29405,200,Apache,3.46,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
nukeshop.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,47,1746231297,7,0,0,0,0,13335,200,cloudflare,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,True,False,Canada,1
dvsshoes.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,41,2783428175,1,0,0,0,0,58065,200,Apache,2.73,0.18,0.73,0.0,0.0,2,5,0,0,False,10,True,False,Estonia,1
lecoqsportifbratislava.sk,NETIM,4.0,3.0,Let's Encrypt,35,2783430165,1,0,0,0,0,58065,403,nginx,3.86,0.32,0.64,0.0,0.0,1,3,0,0,False,24,True,False,Estonia,1
rychlapozicka.sk,Gransy s.r.o.,4.0,3.0,None,0,772278472,1,0,1,1,1,60592,200,None,3.62,0.31,0.62,0.0,0.0,1,3,0,0,False,15,False,False,Czechia,1
hotelboboty.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,54,336089177,1,1,1,0,0,8075,200,None,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Netherlands,0
tetadrogerie.sk,"SWAN, a. s.",4.0,3.0,Let's Encrypt,85,3578911298,1,1,1,0,1,6855,200,Microsoft-IIS/10.0,3.32,0.4,0.53,0.0,0.0,2,2,0,0,False,14,False,False,Slovakia,0
ja-sr.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,15,621391805,1,1,1,0,0,51013,200,openresty,2.75,0.12,0.62,0.0,0.12,1,2,0,1,False,7,False,False,Slovakia,0
coachsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,1755316961,1,0,0,0,0,41564,200,Apache,2.72,0.2,0.7,0.0,0.0,2,4,0,0,False,9,False,True,United Kingdom,1
tvojakava.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,48,3111321890,1,1,1,0,1,43541,200,nginx,2.86,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Czechia,0
kupno-predajna-zmluva.sk,"ACTIVE 24, s.r.o.",4.0,2.0,None,0,521079330,1,0,1,0,0,25234,200,nginx,3.97,0.29,0.58,0.0,0.08,1,3,0,1,False,23,True,False,Czechia,1
abasoft.sk,EuroNET Slovakia s.r.o.,4.0,3.0,None,0,3587669062,1,1,0,0,1,5578,200,Apache,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
murtfeldt.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,79,55122796,2,1,1,0,1,16509,200,openresty,3.42,0.17,0.75,0.0,0.0,1,3,0,0,False,11,False,False,Germany,0
converse-vypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,57,2783388701,1,0,0,0,0,41564,200,Apache,3.78,0.3,0.6,0.0,0.05,1,2,0,1,False,19,True,False,United Kingdom,1
fredperrybratislava.sk,NETIM,4.0,3.0,ZeroSSL,40,3301230602,1,0,0,0,0,41564,403,nginx,3.7,0.32,0.64,0.0,0.0,1,2,0,0,False,21,True,False,Finland,1
b-1.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,2.0,Let's Encrypt,72,1559297387,1,1,1,0,0,29405,200,None,2.58,0.0,0.5,0.17,0.17,0,2,1,1,False,5,False,False,Slovakia,0
kvizmajster.sk,Marian Illéš-DELPHINE COMPUTERS & SOFTWARE STUDIO,4.0,4.0,Let's Encrypt,49,1833606193,1,1,1,0,1,29405,200,Apache,3.52,0.21,0.71,0.0,0.0,1,3,0,0,False,13,False,False,Slovakia,0
cccobuv.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,73,1742780145,1,1,1,1,1,133618,403,Caddy,2.85,0.2,0.7,0.0,0.0,1,3,0,0,False,9,True,False,United States,1
hollisterco.sk,MarkMonitor International Limited,3.0,3.0,None,0,1666428974,1,1,0,0,1,16509,200,,3.38,0.29,0.64,0.0,0.0,1,2,0,0,False,13,False,False,United States,1
sauconyslovensko.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,40,3304430070,1,0,0,0,0,41564,200,Apache,3.37,0.37,0.58,0.0,0.0,2,3,0,0,False,18,True,False,Slovakia,1
lornajane-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,80,2890125541,2,0,0,0,0,13335,200,cloudflare,3.45,0.32,0.59,0.0,0.05,1,3,0,1,False,21,True,False,Canada,1
venumsk.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,79,2890128615,2,0,0,0,0,13335,200,cloudflare,2.92,0.2,0.7,0.0,0.0,1,3,0,0,False,9,False,True,Canada,1
somcarovna.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,89,55122796,2,1,1,0,1,16509,200,openresty,3.24,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Germany,0
balep.sk,DATACOM.EU s.r.o.,4.0,2.0,Let's Encrypt,27,1434753203,1,1,1,0,1,24641,200,Apache,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Czechia,0
hotelarli.sk,Q7 digital media s.r.o.,4.0,3.0,None,148,1051221683,1,0,1,1,0,5578,200,Apache/2.2.22 (@RELEASE@),3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
ssj.sk,Štátna ochrana prírody Slovenskej republiky,4.0,4.0,None,0,1600782241,1,1,1,0,0,15962,200,Apache/2.4.62 (Debian),1.79,0.0,0.83,0.0,0.0,0,3,0,0,False,5,False,False,Slovakia,0
lacostevypredaj.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,34,2890126439,2,0,0,0,0,13335,403,cloudflare,3.84,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,Canada,1
hnonline.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,55,2890115775,2,1,1,0,0,13335,200,cloudflare,3.03,0.27,0.64,0.0,0.0,1,2,0,0,False,10,True,False,Canada,0
hotelarcus.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,66,3107705727,1,1,1,0,0,43541,200,nginx,3.55,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
polov.sk,Eva Hromádková - KRISTÍNKA,4.0,3.0,None,0,3114381182,1,0,0,0,0,5578,200,nginx,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
hotelrocakosice.sk,"ALKA SK, s.r.o.",4.0,1.0,Sectigo Limited,59,773614432,1,1,1,1,1,197019,200,Apache,3.46,0.39,0.56,0.0,0.0,1,2,0,0,False,17,False,False,Czechia,0
sorea.sk,"SWAN, a. s.",4.0,3.0,ZeroSSL,73,778424823,1,1,1,0,1,14061,200,nginx,2.75,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Germany,0
kastielcicmany.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,82,621391773,1,1,1,0,0,51013,200,openresty,3.5,0.35,0.59,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
kozenetopanky.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,44,1296984067,1,1,1,0,1,15685,200,nginx,3.33,0.38,0.56,0.0,0.0,1,2,0,0,False,15,True,False,Czechia,1
superdrybratislava.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,41,3301230106,1,0,0,0,0,41564,403,Apache/2,3.71,0.33,0.62,0.0,0.0,1,3,0,0,False,20,True,False,Ireland,1
revuca.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,87,1383588041,1,1,1,0,1,5578,200,Apache,3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
fjallravenslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,86,1755318827,1,0,0,0,0,48950,200,Apache,3.48,0.27,0.68,0.0,0.0,1,3,0,0,False,21,True,False,United States,1
abchotel.sk,"WEDOS Internet, a.s.",4.0,2.0,None,0,1507710285,1,0,1,0,0,197019,200,ATS,3.46,0.27,0.64,0.0,0.0,1,3,0,0,False,10,False,False,Czechia,0
baljaksecurity.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,11,621391803,1,1,1,0,0,51013,200,openresty,3.73,0.35,0.59,0.0,0.0,1,2,0,0,False,16,False,False,Slovakia,0
mbbratislava.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,35,2890117647,2,1,1,0,0,13335,0,None,3.32,0.27,0.67,0.0,0.0,1,4,0,0,False,14,True,False,Canada,1
autoskolasmart.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,75,2342689916,1,1,1,0,0,63949,200,nginx/1.22.0 (Ubuntu),3.18,0.35,0.59,0.0,0.0,2,2,0,0,False,16,False,False,Germany,0
bartanusreality.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,61,3107704933,1,1,1,0,0,43541,200,Apache/2.4.41 (Ubuntu),3.57,0.39,0.56,0.0,0.0,2,2,0,0,False,17,False,False,Czechia,0
mojetopanky.sk,AB Name ISP,3.0,2.0,Google Trust Services,76,2890126810,2,1,1,0,0,13335,200,cloudflare,3.52,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,Canada,1
bala.sk,Positive s.r.o.,4.0,3.0,Let's Encrypt,80,1364799541,1,1,1,1,1,29405,200,nginx,2.52,0.29,0.57,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
